%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=215430, 2017/08/30 15:52:32.31)
31 310 1.208376e-01 1.565374e+00 -3.787883301093495400e+01 -3.787883301093495400e+01 -2.821391632599456400e+01 -2.304205363614499200e+01
32 320 1.209685e-01 1.656515e+00 -3.787883301093495400e+01 -3.465838816219005000e+01 -2.828460994729104200e+01 -2.229986694813798600e+01
33 330 1.227654e-01 1.681053e+00 -3.787883301093495400e+01 -3.111677755575564000e+01 -2.802878195380400000e+01 -1.728938539490220400e+01
34 340 1.139049e-01 1.687180e+00 -4.237764064348932900e+01 -4.237764064348932900e+01 -2.503636113387142400e+01 -2.195950609078563100e+01
35 350 1.021704e-01 1.695378e+00 -4.237764064348932900e+01 -3.649601800042262300e+01 -2.918384413709679500e+01 -2.378124256760310500e+01
36 360 9.301765e-02 1.706123e+00 -4.237764064348932900e+01 -3.604214582773478500e+01 -3.070780637044107000e+01 -2.662492950168873000e+01
37 370 8.036137e-02 1.709953e+00 -4.237764064348932900e+01 -3.404572313905973900e+01 -3.187599306236124300e+01 -2.332000645205578600e+01
38 380 7.881101e-02 1.709974e+00 -4.237764064348932900e+01 -4.039730252050368600e+01 -3.175951843157859900e+01 -2.731594440105905600e+01
39 390 8.325760e-02 1.698801e+00 -4.237764064348932900e+01 -4.048517403811889200e+01 -3.303099896270261100e+01 -3.015474801476965900e+01
40 400 8.417231e-02 1.783137e+00 -4.237764064348932900e+01 -4.039197036996150600e+01 -3.458579457864443200e+01 -2.807489554111338100e+01
41 410 8.770738e-02 1.872078e+00 -4.282813331381247900e+01 -4.282813331381247900e+01 -3.212502318230917800e+01 -2.597015385800043300e+01
42 420 8.349542e-02 1.905791e+00 -4.282813331381247900e+01 -3.955495917819568800e+01 -3.506732548525758400e+01 -2.746392847326120500e+01
43 430 8.377898e-02 1.877754e+00 -4.282813331381247900e+01 -3.608721679806255600e+01 -3.320991222337878000e+01 -2.977950042506794400e+01
44 440 8.189795e-02 1.946553e+00 -4.282813331381247900e+01 -3.894228210648656600e+01 -3.357606558624246400e+01 -2.838175825729792500e+01
45 450 7.606684e-02 1.973761e+00 -4.282813331381247900e+01 -3.708188491933531600e+01 -3.208578241516736500e+01 -2.796565720522170700e+01
46 460 6.987603e-02 1.985496e+00 -4.282813331381247900e+01 -3.989544336494978400e+01 -3.297116933199594500e+01 -2.679727520483401200e+01
47 470 6.335319e-02 1.986395e+00 -4.282813331381247900e+01 -3.800051030422426400e+01 -3.271720086257413800e+01 -2.865605948684407900e+01
48 480 5.852181e-02 1.977316e+00 -4.282813331381247900e+01 -4.210409471862578100e+01 -3.646404115998098000e+01 -3.020588243235726400e+01
49 490 5.242844e-02 2.006333e+00 -4.282813331381247900e+01 -4.224336765237562500e+01 -3.533465227782674800e+01 -3.041786851192574700e+01
50 500 5.228092e-02 1.993892e+00 -4.282813331381247900e+01 -4.134643727394449500e+01 -3.722466302088062700e+01 -3.422088404530590100e+01
51 510 5.024689e-02 2.002482e+00 -4.282813331381247900e+01 -4.044568575377305600e+01 -3.817917934584670500e+01 -3.022622569858877000e+01
52 520 4.418198e-02 2.000601e+00 -4.282813331381247900e+01 -4.227620947444533800e+01 -3.973686501305270700e+01 -3.321512493352523200e+01
53 530 4.073118e-02 2.006146e+00 -4.301236788940732200e+01 -4.301236788940732200e+01 -4.106432492606135300e+01 -3.618810206082164200e+01
54 540 3.910030e-02 2.023572e+00 -4.319699054153374400e+01 -4.319699054153374400e+01 -3.788670203470417900e+01 -3.403441960923245800e+01
55 550 3.533150e-02 2.025257e+00 -4.319699054153374400e+01 -4.222087448071722800e+01 -3.927658222565128200e+01 -3.641451457796686200e+01
56 560 3.245350e-02 2.019993e+00 -4.319699054153374400e+01 -4.295666334949226000e+01 -4.195110728197299500e+01 -3.622748921847354400e+01
57 570 2.877494e-02 2.004944e+00 -4.319699054153374400e+01 -4.268041064640240700e+01 -4.144654874585993600e+01 -3.678773647965753200e+01
58 580 2.629538e-02 2.066547e+00 -4.319699054153374400e+01 -4.281065514821437300e+01 -4.193517527542148600e+01 -3.850435741111994800e+01
59 590 2.463205e-02 2.055279e+00 -4.319699054153374400e+01 -4.282404633438385800e+01 -4.235528022371985900e+01 -3.890917564474982300e+01
60 600 2.284281e-02 2.037593e+00 -4.319699054153374400e+01 -4.305779282634866000e+01 -4.243207808075850100e+01 -4.029867209440529100e+01
61 610 2.257144e-02 2.026945e+00 -4.319699054153374400e+01 -4.313815492275794800e+01 -4.293297268601995100e+01 -4.114414647184054300e+01
62 620 2.354274e-02 2.051953e+00 -4.319699054153374400e+01 -4.312796405169974200e+01 -4.263228921194085100e+01 -3.840023733054911000e+01
63 630 2.297112e-02 2.051564e+00 -4.319699054153374400e+01 -4.310208179481008300e+01 -4.259622833496838700e+01 -3.840251330102689300e+01
64 640 2.125738e-02 2.035329e+00 -4.323419364450163000e+01 -4.323419364450163000e+01 -4.209680739812287700e+01 -3.833947755182945400e+01
65 650 2.216649e-02 2.002379e+00 -4.323419364450163000e+01 -4.311748565877889000e+01 -4.243807863935219900e+01 -4.096935853193217300e+01
66 660 2.311479e-02 2.063003e+00 -4.323419364450163000e+01 -4.319704169366076500e+01 -4.274453767698928200e+01 -4.047716009145069200e+01
67 670 2.183958e-02 2.090113e+00 -4.323419364450163000e+01 -4.300182516913538700e+01 -4.246970318648764200e+01 -4.070718770611156900e+01
68 680 2.143049e-02 2.164038e+00 -4.323419364450163000e+01 -4.322793674762833400e+01 -4.275863618434378600e+01 -4.079983477269607300e+01
69 690 2.130590e-02 2.198818e+00 -4.323419364450163000e+01 -4.314049481772061500e+01 -4.122546841394506600e+01 -3.781736393029549200e+01
70 700 1.945470e-02 2.217698e+00 -4.323419364450163000e+01 -4.309806895788861400e+01 -4.256788742196310700e+01 -4.059621828800001000e+01
71 710 1.710501e-02 2.213109e+00 -4.326592250203720600e+01 -4.326592250203720600e+01 -4.195682213067571800e+01 -3.894774993351319400e+01
72 720 1.586532e-02 2.265916e+00 -4.334447358625184400e+01 -4.334447358625184400e+01 -4.236413897525744700e+01 -3.974749737106527900e+01
73 730 1.579560e-02 2.263085e+00 -4.334447358625184400e+01 -4.291105450097163800e+01 -4.220138319963888300e+01 -3.896933565653216600e+01
74 740 1.627809e-02 2.255623e+00 -4.334447358625184400e+01 -4.297499520607382800e+01 -4.238924701590555300e+01 -4.101880965706948200e+01
75 750 1.864621e-02 2.398047e+00 -4.334447358625184400e+01 -4.305905148135095600e+01 -4.283610069251941600e+01 -4.179026480563124600e+01
76 760 1.919494e-02 2.449184e+00 -4.334447358625184400e+01 -4.316095864939681800e+01 -4.183860148360599900e+01 -4.055987848151998800e+01
77 770 2.063743e-02 2.493682e+00 -4.334447358625184400e+01 -4.317295924620311400e+01 -4.290225944627953000e+01 -4.119952979489717400e+01
78 780 2.199071e-02 2.635778e+00 -4.334447358625184400e+01 -4.330368126898623200e+01 -4.271104986033323300e+01 -4.143830810936349000e+01
79 790 2.331567e-02 2.713259e+00 -4.334447358625184400e+01 -4.310018286472196500e+01 -4.216952304177797100e+01 -3.897422424510919800e+01
80 800 2.462804e-02 2.850562e+00 -4.334447358625184400e+01 -4.333733016901022900e+01 -4.198196626508304500e+01 -3.942102693377706400e+01
81 810 2.322808e-02 2.884343e+00 -4.334447358625184400e+01 -4.299145780831179300e+01 -4.142131677229117100e+01 -3.907080092570475900e+01
82 820 2.388325e-02 2.922567e+00 -4.334447358625184400e+01 -4.322802592233689700e+01 -4.279158615960199100e+01 -4.059891363774001900e+01
83 830 2.297495e-02 2.963177e+00 -4.334447358625184400e+01 -4.322679390588207600e+01 -4.254160000759847500e+01 -4.054045579924032000e+01
84 840 2.175822e-02 2.998335e+00 -4.334447358625184400e+01 -4.324927704911692700e+01 -4.284698668702855400e+01 -3.907080871758898900e+01
85 850 2.009117e-02 2.995906e+00 -4.334447358625184400e+01 -4.316680821705720200e+01 -4.268961197783407600e+01 -3.993843253008043300e+01
86 860 1.943314e-02 3.009382e+00 -4.334447358625184400e+01 -4.302100220244932400e+01 -4.280054801621896800e+01 -4.136756098968026400e+01
87 870 2.036769e-02 3.034690e+00 -4.334447358625184400e+01 -4.326493746193101200e+01 -4.282528925658957800e+01 -4.254082412895203900e+01
88 880 2.023126e-02 3.063930e+00 -4.334447358625184400e+01 -4.320403706914633100e+01 -4.202620168837898300e+01 -3.997938266507576800e+01
89 890 1.848163e-02 3.048697e+00 -4.334447358625184400e+01 -4.324785526427357500e+01 -4.262446738130854800e+01 -3.737082690449199200e+01
90 900 1.689753e-02 3.050642e+00 -4.334920973334763500e+01 -4.334920973334763500e+01 -4.297626593385926000e+01 -3.705803410222931400e+01
91 910 1.619887e-02 3.090901e+00 -4.334920973334763500e+01 -4.314139573846384200e+01 -4.281512105335446700e+01 -4.068163255102568600e+01
92 920 1.440598e-02 3.103076e+00 -4.334920973334763500e+01 -4.329547326896148000e+01 -4.285935019002173600e+01 -4.261696742364541300e+01
93 930 1.391042e-02 3.137816e+00 -4.334920973334763500e+01 -4.319558445224552700e+01 -4.291455699534988400e+01 -4.045791750350672100e+01
94 940 1.305499e-02 3.129031e+00 -4.334920973334763500e+01 -4.325784065620107600e+01 -4.302676405510396800e+01 -3.911988290763700600e+01
95 950 1.236258e-02 3.127485e+00 -4.334920973334763500e+01 -4.330602927025718400e+01 -4.253144745650182300e+01 -4.070124761330043800e+01
96 960 1.183392e-02 3.252074e+00 -4.334920973334763500e+01 -4.325298162221105300e+01 -4.309260596369709600e+01 -4.231762952082707600e+01
97 970 1.172776e-02 3.351226e+00 -4.334920973334763500e+01 -4.329952163976587100e+01 -4.300558571659392700e+01 -4.177841525554335800e+01
98 980 1.244905e-02 3.364359e+00 -4.334920973334763500e+01 -4.320079014095490100e+01 -4.309865631131943800e+01 -4.196688110226813300e+01
99 990 1.247434e-02 3.431093e+00 -4.334920973334763500e+01 -4.322966189638679400e+01 -4.300061533050180900e+01 -4.239445296417405000e+01
100 1000 1.332863e-02 3.677042e+00 -4.334920973334763500e+01 -4.320452583356164000e+01 -4.304466970969137700e+01 -4.041503066620777700e+01
101 1010 1.385483e-02 3.784027e+00 -4.334920973334763500e+01 -4.316760254544949800e+01 -4.301823450740941000e+01 -4.073487650482135800e+01
102 1020 1.408462e-02 3.880930e+00 -4.334920973334763500e+01 -4.315903598925139300e+01 -4.301891987685078800e+01 -4.106368066156760200e+01
103 1030 1.296071e-02 3.855078e+00 -4.334920973334763500e+01 -4.314257066736477200e+01 -4.282679362362229400e+01 -4.139902638646018600e+01
104 1040 1.199813e-02 3.831228e+00 -4.334920973334763500e+01 -4.315399864527695700e+01 -4.304181108976774800e+01 -4.291894005568256200e+01
105 1050 1.168968e-02 3.769276e+00 -4.334920973334763500e+01 -4.325697606891705500e+01 -4.309843191361342500e+01 -4.288355927663368300e+01
106 1060 1.140650e-02 3.786131e+00 -4.334920973334763500e+01 -4.325305227628001600e+01 -4.310223563751135600e+01 -4.300398013952371900e+01
107 1070 1.082907e-02 3.930342e+00 -4.334920973334763500e+01 -4.327850812468987100e+01 -4.308720218505321500e+01 -4.213732723380421400e+01
108 1080 1.048953e-02 3.960456e+00 -4.334920973334763500e+01 -4.328812645600464700e+01 -4.315152689429464800e+01 -4.154371661216994500e+01
109 1090 1.003853e-02 3.957121e+00 -4.334920973334763500e+01 -4.333164957467595700e+01 -4.314494040837350000e+01 -4.044602836738248200e+01
110 1100 9.260791e-03 3.936433e+00 -4.334920973334763500e+01 -4.333242911922540900e+01 -4.302223160672856700e+01 -4.193979501553238300e+01
111 1110 8.776549e-03 3.935246e+00 -4.334920973334763500e+01 -4.333765807333806200e+01 -4.326588755828264300e+01 -4.210942690034084300e+01
112 1120 8.789550e-03 4.066674e+00 -4.334920973334763500e+01 -4.328932073315209500e+01 -4.320387662962919300e+01 -4.223943731704149200e+01
113 1130 9.245944e-03 4.056880e+00 -4.334920973334763500e+01 -4.332023430879569800e+01 -4.321694569050237100e+01 -4.274184909998294300e+01
114 1140 1.045119e-02 4.236819e+00 -4.334920973334763500e+01 -4.328536616650334400e+01 -4.319859448193297900e+01 -4.279950704510432000e+01
115 1150 1.136249e-02 4.446785e+00 -4.334920973334763500e+01 -4.326702966654350000e+01 -4.318343989312114700e+01 -4.203526547493805800e+01
116 1160 1.252025e-02 4.655837e+00 -4.334920973334763500e+01 -4.320367967417706000e+01 -4.308845671251717100e+01 -4.139782380657115400e+01
117 1170 1.263267e-02 4.835658e+00 -4.334920973334763500e+01 -4.325277149614203900e+01 -4.307029849713691800e+01 -4.183509774830370300e+01
118 1180 1.176956e-02 4.866481e+00 -4.334920973334763500e+01 -4.322993095136703800e+01 -4.259744558975208400e+01 -4.089260862849604200e+01
119 1190 1.113701e-02 4.927822e+00 -4.334920973334763500e+01 -4.327053042184059000e+01 -4.248979926219424600e+01 -4.134568317187904500e+01
120 1200 1.085420e-02 4.891548e+00 -4.334920973334763500e+01 -4.329942307710329900e+01 -4.318086256490484900e+01 -4.198678995022978500e+01
121 1210 1.053436e-02 4.874167e+00 -4.334920973334763500e+01 -4.330911057539376000e+01 -4.316591182470684600e+01 -4.303813842315224700e+01
123 1230 1.086180e-02 4.832252e+00 -4.334920973334763500e+01 -4.328469949387361700e+01 -4.289655251674609800e+01 -4.170193660104276700e+01
126 1260 1.211350e-02 4.925946e+00 -4.334920973334763500e+01 -4.328972862882813600e+01 -4.318817799847622000e+01 -4.163772017998250900e+01
130 1300 1.472310e-02 5.499929e+00 -4.334920973334763500e+01 -4.330832468512664200e+01 -4.318050693912653100e+01 -4.195580245925314200e+01
135 1350 1.505814e-02 5.903410e+00 -4.357431841509622900e+01 -4.357431841509622900e+01 -4.330763610798970800e+01 -4.300914271669728400e+01
141 1410 1.778812e-02 6.004738e+00 -4.375970943812482300e+01 -4.373051663465822300e+01 -4.351919747832484100e+01 -4.213525738649580900e+01
148 1480 1.768025e-02 6.235225e+00 -4.392157606438540500e+01 -4.391196346720001000e+01 -4.364377040640312800e+01 -4.264083411139765200e+01
155 1550 2.341738e-02 6.246996e+00 -4.413355291838890100e+01 -4.404639301641325500e+01 -4.357426005541238800e+01 -4.025241353399985700e+01
162 1620 2.948822e-02 6.385369e+00 -4.535816615978141200e+01 -4.535816615978141200e+01 -4.411039646739102000e+01 -4.063991960377557400e+01
169 1690 2.613196e-02 7.401793e+00 -4.652845266547966200e+01 -4.622701553570302500e+01 -4.436919243202115100e+01 -3.767922486615167800e+01
176 1760 2.053178e-02 7.367406e+00 -4.702812214975021700e+01 -4.702812214975021700e+01 -4.622977360195918800e+01 -4.334991863997136400e+01
183 1830 1.738517e-02 7.252219e+00 -4.714042154247210400e+01 -4.698962939919604800e+01 -4.598656118817579900e+01 -4.419084141633434400e+01
190 1900 1.312449e-02 6.733447e+00 -4.726737966530877300e+01 -4.718224609329072900e+01 -4.667606676207699900e+01 -4.267077082187054100e+01
197 1970 1.114970e-02 6.302886e+00 -4.726737966530877300e+01 -4.718710938831867500e+01 -4.690994043264250000e+01 -4.561704504275681400e+01
204 2040 1.152512e-02 6.073880e+00 -4.756473712044297700e+01 -4.756473712044297700e+01 -4.706562060790572800e+01 -4.307704368798481200e+01
211 2110 1.090225e-02 6.254311e+00 -4.768841740700898400e+01 -4.764325765590818000e+01 -4.725328337687325600e+01 -4.541058315763140000e+01
218 2180 1.027409e-02 6.049899e+00 -4.777476131604777300e+01 -4.772221320315962600e+01 -4.737664296654369900e+01 -4.560192372057939300e+01
225 2250 6.496629e-03 6.250613e+00 -4.779278826635494700e+01 -4.778291177546378800e+01 -4.764900473024624700e+01 -4.735055973913861000e+01
232 2320 5.546964e-03 5.636883e+00 -4.787747747409352400e+01 -4.787747747409352400e+01 -4.779075208642938600e+01 -4.729222010388530600e+01
239 2390 5.902698e-03 6.149438e+00 -4.792370311692459900e+01 -4.792370311692459900e+01 -4.786060015197880800e+01 -4.732147881871140500e+01
246 2460 5.330834e-03 6.423419e+00 -4.794048439374466900e+01 -4.791552979091056800e+01 -4.777148487151001200e+01 -4.748862794187502300e+01
