%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=215430, 2017/08/30 15:52:32.31)
1 10 -4.659167728758209400e+00 0 0 2.571667e-01 6.042355e-01 2.971055e-01 -2.536665e-01 1.002744e+00 6.534802e-01 -4.598559e-01 6.868550e-02 3.509341e-02 1.369988e-02 
2 20 -1.714180751607813800e+01 0 0 4.850832e-01 1.156139e+00 2.169833e-01 1.001091e-01 6.772935e-01 1.534136e+00 3.899446e-01 -4.991172e-01 -3.130090e-01 -3.887689e-01 
3 30 -1.088764642117173100e+01 0 0 4.281469e-01 1.971004e+00 -1.459758e-01 1.570344e-01 8.021018e-01 1.351158e+00 8.196896e-01 -8.573088e-01 3.460636e-01 -1.247202e+00 
4 40 -2.450295056462579900e+01 0 0 1.532668e+00 6.252104e-01 1.542152e-02 -2.206038e-01 8.848140e-01 9.647929e-01 5.687814e-01 4.536165e-01 4.933135e-01 -5.148963e-01 
5 50 -5.984334316889647500e+00 0 0 1.516039e+00 1.444104e+00 3.189617e-01 -2.714471e-01 1.036830e+00 6.362333e-01 1.920629e+00 -2.126728e-03 4.867437e-01 -2.588846e-01 
6 60 -1.550009877487473600e+01 0 0 1.670600e+00 8.373791e-01 6.218104e-02 -7.992063e-01 6.129887e-01 1.447714e+00 7.937080e-01 7.374306e-01 8.522458e-01 -8.419896e-01 
7 70 -1.674671227068211000e+01 0 0 1.353186e+00 4.526885e-01 3.512360e-01 4.374435e-01 1.246143e+00 7.680190e-01 1.147494e+00 5.453508e-02 5.084585e-01 -3.863088e-01 
8 80 -1.901108134311832400e+01 0 0 1.094074e+00 5.859618e-02 -1.355209e-01 7.352020e-02 1.860149e+00 6.126161e-01 7.526196e-01 3.460967e-02 4.128348e-02 -4.294226e-01 
9 90 -1.586574943221717500e+01 0 0 1.280915e+00 7.428695e-01 3.744385e-01 4.786196e-01 9.367891e-01 1.045235e+00 1.014674e+00 3.687341e-01 6.005832e-01 -6.720061e-01 
10 100 -2.214592209174018200e+01 0 0 1.086183e+00 1.510645e-01 2.440408e-01 2.260318e-01 1.588188e+00 7.411037e-01 7.321316e-01 1.519938e-01 6.386345e-01 -5.395114e-01 
11 110 -2.389056811093662700e+01 0 0 1.011870e+00 5.656318e-01 -2.029664e-01 5.552013e-01 1.525509e+00 1.516953e+00 5.040460e-01 1.049091e-01 4.616839e-02 -2.204557e-01 
12 120 -2.606928516440777300e+01 0 0 1.385950e+00 2.356653e-01 -4.191468e-01 5.549130e-01 1.540999e+00 7.359022e-01 8.662091e-01 -2.420716e-01 2.781699e-01 -7.165227e-01 
13 130 -2.534964762634521700e+01 0 0 1.149468e+00 1.503792e-01 -3.894206e-02 5.693431e-01 1.328199e+00 1.349798e+00 9.383447e-01 -9.994926e-02 5.011587e-01 -4.179605e-01 
14 140 -2.521113239529710300e+01 0 0 1.122503e+00 3.315985e-01 -1.186684e-01 6.475974e-01 1.138579e+00 1.476876e+00 9.096451e-01 7.224750e-02 3.919352e-01 -9.493432e-01 
15 150 -2.677272549834454600e+01 0 0 8.743501e-01 2.358635e-01 -3.343897e-01 4.751068e-01 1.071104e+00 1.208377e+00 8.506781e-01 1.130079e-01 5.547207e-01 -7.336321e-01 
16 160 -3.110567293310299400e+01 0 0 1.129410e+00 -3.344632e-01 3.906473e-02 5.895251e-01 1.487790e+00 1.231516e+00 1.135966e+00 3.403617e-01 5.078233e-01 -3.259889e-01 
17 170 -2.727758168537683800e+01 0 0 9.869963e-01 -3.775352e-01 -6.582413e-02 7.492276e-01 1.396889e+00 1.504168e+00 1.135341e+00 4.813712e-01 4.719169e-01 -6.897051e-01 
18 180 -2.677164226322582200e+01 0 0 9.926674e-01 3.139403e-01 -5.197443e-02 3.797562e-01 8.281749e-01 1.564969e+00 9.875340e-01 3.652468e-01 5.614993e-01 -7.683057e-01 
19 190 -2.562491102416996800e+01 0 0 1.474557e+00 8.991885e-02 3.407907e-02 7.546612e-01 8.642876e-01 1.393777e+00 1.145775e+00 7.791688e-01 5.352597e-01 -5.580195e-01 
20 200 -2.804799186406624000e+01 0 0 9.158952e-01 3.378542e-02 2.355254e-02 5.344192e-01 9.399515e-01 8.838474e-01 1.095763e+00 3.741750e-01 4.244996e-01 -4.343521e-01 
21 210 -2.794138003758836700e+01 0 0 9.197613e-01 2.318344e-01 -1.008071e-01 3.985210e-01 8.014689e-01 1.357275e+00 1.213289e+00 4.493421e-01 6.503387e-01 -4.833130e-01 
22 220 -2.578578668104441400e+01 0 0 6.717753e-01 3.071202e-01 -2.542362e-01 3.538918e-01 6.765716e-01 8.748940e-01 1.185144e+00 4.754983e-01 3.505767e-01 -3.433998e-01 
23 230 -2.618137347180846300e+01 0 0 7.302231e-01 2.850330e-01 -5.105371e-02 4.766824e-01 8.610362e-01 1.115381e+00 9.818159e-01 2.678447e-01 3.574326e-01 -5.175185e-02 
24 240 -2.649742620225295700e+01 0 0 1.078543e+00 1.846221e-02 7.443724e-03 6.191334e-01 8.591531e-01 6.028469e-01 1.200804e+00 3.085217e-01 2.988750e-01 -1.578567e-01 
25 250 -2.653327148758225500e+01 0 0 1.049187e+00 1.630749e-01 -2.436944e-02 4.366630e-01 9.996468e-01 8.985171e-01 1.153643e+00 2.181672e-01 3.576773e-01 -1.982501e-01 
26 260 -2.645444184721500100e+01 0 0 1.084878e+00 -7.096392e-02 1.295626e-01 6.686857e-01 1.080825e+00 8.989957e-01 1.068683e+00 3.358616e-01 6.982509e-01 -1.172840e-01 
27 270 -3.377722444987020400e+01 0 0 1.019957e+00 -7.843875e-03 1.806276e-01 6.811374e-01 1.029867e+00 8.770070e-01 9.396371e-01 1.128052e-01 6.649256e-01 -3.619062e-02 
28 280 -2.906648880703606600e+01 0 0 9.788691e-01 3.951100e-02 1.398664e-01 5.532758e-01 9.420253e-01 9.739974e-01 9.946863e-01 3.350040e-01 5.842460e-01 -1.215257e-01 
29 290 -3.195738344583454400e+01 0 0 1.051645e+00 -1.658025e-01 -4.098536e-02 5.555153e-01 1.075072e+00 9.420761e-01 9.963912e-01 2.007457e-01 4.865887e-01 -1.060285e-01 
30 300 -3.468651750897103600e+01 0 0 1.102176e+00 -1.488538e-01 -6.377519e-02 7.295051e-01 1.023778e+00 9.444120e-01 1.174153e+00 1.326575e-01 5.191766e-01 -1.323611e-01 
31 310 -3.787883301093495400e+01 0 0 1.118545e+00 -1.311433e-02 -4.872714e-02 6.728489e-01 9.896873e-01 9.082673e-01 1.056734e+00 2.000059e-01 4.539063e-01 -3.943941e-02 
32 320 -3.465838816219005000e+01 0 0 1.394482e+00 -3.321466e-01 5.209350e-02 6.759817e-01 1.147652e+00 1.276857e+00 1.035358e+00 2.636038e-01 4.406226e-01 -3.688348e-02 
33 330 -3.111677755575564000e+01 0 0 1.314032e+00 -1.921214e-01 2.997376e-01 6.200571e-01 8.804297e-01 1.055736e+00 8.637603e-01 2.457302e-01 6.982848e-01 -7.074109e-02 
34 340 -4.237764064348932900e+01 0 0 1.380549e+00 -9.228593e-02 6.460324e-02 6.967576e-01 1.010343e+00 1.019398e+00 1.011291e+00 2.249600e-01 5.009859e-01 -2.126777e-01 
35 350 -3.649601800042262300e+01 0 0 1.093378e+00 -3.246969e-01 2.112817e-02 7.102088e-01 1.022433e+00 1.056271e+00 1.071840e+00 2.191739e-01 5.161508e-01 -9.248946e-02 
